Time,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,State,County,month,day
6:53 AM,42 F,28 F,58 %,S,12 mph,0 mph,24.40 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
7:53 AM,45 F,28 F,52 %,S,13 mph,0 mph,24.41 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
8:53 AM,52 F,29 F,41 %,S,12 mph,0 mph,24.42 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,8
9:53 AM,61 F,25 F,25 %,SSW,14 mph,0 mph,24.43 in,0.0 in,Fair,Colorado,Broomfield,3,8
10:53 AM,63 F,23 F,22 %,W,12 mph,0 mph,24.42 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,8
11:53 AM,65 F,20 F,18 %,WSW,3 mph,0 mph,24.42 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,8
12:53 PM,66 F,20 F,17 %,S,9 mph,0 mph,24.40 in,0.0 in,Fair,Colorado,Broomfield,3,8
1:53 PM,67 F,20 F,17 %,E,9 mph,0 mph,24.38 in,0.0 in,Fair,Colorado,Broomfield,3,8
2:53 PM,65 F,23 F,20 %,E,10 mph,20 mph,24.36 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
3:53 PM,64 F,20 F,18 %,E,9 mph,0 mph,24.35 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
4:53 PM,65 F,23 F,20 %,NW,14 mph,0 mph,24.36 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
5:22 PM,64 F,26 F,24 %,N,12 mph,23 mph,24.35 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
5:53 PM,60 F,27 F,28 %,N,18 mph,0 mph,24.35 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,8
6:53 PM,53 F,35 F,50 %,N,29 mph,39 mph,24.38 in,0.0 in,Mostly Cloudy / Windy,Colorado,Broomfield,3,8
7:53 PM,49 F,38 F,66 %,N,25 mph,37 mph,24.42 in,0.0 in,Mostly Cloudy / Windy,Colorado,Broomfield,3,8
8:53 PM,46 F,39 F,76 %,N,21 mph,28 mph,24.47 in,0.0 in,Mostly Cloudy / Windy,Colorado,Broomfield,3,8
9:05 PM,45 F,39 F,80 %,N,18 mph,28 mph,24.47 in,0.0 in,Light Rain,Colorado,Broomfield,3,8
9:53 PM,43 F,39 F,86 %,N,16 mph,26 mph,24.49 in,0.0 in,Cloudy,Colorado,Broomfield,3,8
10:53 PM,40 F,37 F,89 %,N,26 mph,33 mph,24.52 in,0.0 in,Rain / Windy,Colorado,Broomfield,3,8
11:07 PM,39 F,37 F,93 %,N,23 mph,0 mph,24.52 in,0.0 in,Light Rain / Windy,Colorado,Broomfield,3,8
11:31 PM,38 F,37 F,97 %,N,18 mph,0 mph,24.52 in,0.0 in,Light Rain,Colorado,Broomfield,3,8
11:53 PM,38 F,38 F,100 %,N,16 mph,0 mph,24.52 in,0.1 in,Rain,Colorado,Broomfield,3,8
12:53 AM,38 F,38 F,100 %,E,14 mph,0 mph,24.49 in,0.2 in,Light Rain,Colorado,Broomfield,3,9
1:02 AM,39 F,38 F,96 %,SE,12 mph,0 mph,24.50 in,0.0 in,Light Rain,Colorado,Broomfield,3,9
1:30 AM,39 F,38 F,96 %,WNW,6 mph,0 mph,24.52 in,0.0 in,Cloudy,Colorado,Broomfield,3,9
1:40 AM,39 F,38 F,96 %,NW,10 mph,0 mph,24.52 in,0.0 in,Cloudy,Colorado,Broomfield,3,9
1:53 AM,38 F,38 F,100 %,N,12 mph,0 mph,24.52 in,0.0 in,Cloudy,Colorado,Broomfield,3,9
2:53 AM,37 F,36 F,96 %,NE,9 mph,0 mph,24.55 in,0.0 in,Cloudy,Colorado,Broomfield,3,9
3:53 AM,37 F,37 F,100 %,N,6 mph,0 mph,24.55 in,0.0 in,Fog,Colorado,Broomfield,3,9
4:53 AM,37 F,37 F,100 %,NNE,6 mph,0 mph,24.56 in,0.0 in,Fog,Colorado,Broomfield,3,9
5:53 AM,37 F,37 F,100 %,CALM,0 mph,0 mph,24.57 in,0.0 in,Fog,Colorado,Broomfield,3,9
6:14 AM,38 F,37 F,97 %,SW,3 mph,0 mph,24.57 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
6:22 AM,37 F,36 F,96 %,W,7 mph,0 mph,24.57 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
6:45 AM,37 F,36 F,96 %,WSW,5 mph,0 mph,24.58 in,0.0 in,Cloudy,Colorado,Broomfield,3,9
6:53 AM,37 F,35 F,93 %,WSW,6 mph,0 mph,24.58 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
7:53 AM,38 F,35 F,89 %,W,5 mph,0 mph,24.60 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
8:53 AM,39 F,37 F,93 %,CALM,0 mph,0 mph,24.61 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
9:33 AM,40 F,37 F,89 %,WSW,5 mph,0 mph,24.62 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
9:53 AM,42 F,37 F,82 %,SW,6 mph,0 mph,24.63 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
10:53 AM,45 F,37 F,74 %,SSW,6 mph,0 mph,24.64 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
11:53 AM,49 F,36 F,61 %,CALM,0 mph,0 mph,24.63 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,9
12:53 PM,53 F,33 F,47 %,VAR,5 mph,0 mph,24.61 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,9
1:53 PM,55 F,29 F,37 %,CALM,0 mph,0 mph,24.59 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
2:53 PM,56 F,29 F,36 %,CALM,0 mph,0 mph,24.58 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
3:53 PM,56 F,27 F,33 %,ESE,5 mph,0 mph,24.58 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
4:53 PM,58 F,27 F,31 %,CALM,0 mph,0 mph,24.59 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
5:53 PM,56 F,27 F,33 %,E,6 mph,0 mph,24.60 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
6:53 PM,51 F,34 F,52 %,E,8 mph,0 mph,24.61 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
7:53 PM,50 F,32 F,50 %,S,8 mph,0 mph,24.62 in,0.0 in,Mostly Cloudy,Colorado,Broomfield,3,9
8:53 PM,47 F,33 F,59 %,ESE,17 mph,0 mph,24.63 in,0.0 in,Partly Cloudy,Colorado,Broomfield,3,9
9:53 PM,43 F,33 F,68 %,ESE,8 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Broomfield,3,9
10:53 PM,43 F,32 F,65 %,E,7 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Broomfield,3,9
11:53 PM,38 F,32 F,79 %,SSE,10 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Broomfield,3,9
1:53 AM,40 F,17 F,40 %,WSW,9 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
2:53 AM,40 F,17 F,40 %,SW,10 mph,0 mph,24.37 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
3:53 AM,38 F,18 F,44 %,SSW,13 mph,0 mph,24.36 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
4:53 AM,34 F,20 F,56 %,S,10 mph,0 mph,24.37 in,0.0 in,Partly Cloudy,Colorado,Denver,3,1
5:53 AM,35 F,21 F,57 %,S,10 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
6:53 AM,39 F,20 F,46 %,SW,12 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
7:53 AM,40 F,19 F,43 %,SW,9 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
8:53 AM,41 F,19 F,41 %,VAR,3 mph,16 mph,24.41 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
9:00 AM,37 F,22 F,54 %,NNE,15 mph,18 mph,24.42 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
9:53 AM,34 F,23 F,64 %,NE,10 mph,0 mph,24.43 in,0.0 in,Cloudy,Colorado,Denver,3,1
10:53 AM,35 F,24 F,64 %,NE,10 mph,0 mph,24.45 in,0.0 in,Cloudy,Colorado,Denver,3,1
11:53 AM,39 F,27 F,62 %,NE,10 mph,0 mph,24.46 in,0.0 in,Cloudy,Colorado,Denver,3,1
12:53 PM,39 F,28 F,65 %,N,13 mph,0 mph,24.46 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
1:53 PM,42 F,29 F,60 %,,0 mph,0 mph,24.44 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
1:56 PM,42 F,28 F,58 %,N,10 mph,0 mph,24.43 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
2:53 PM,44 F,28 F,53 %,N,8 mph,0 mph,24.43 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,1
3:53 PM,42 F,28 F,58 %,NNW,10 mph,0 mph,24.43 in,0.0 in,Cloudy,Colorado,Denver,3,1
4:53 PM,40 F,29 F,65 %,NNW,13 mph,0 mph,24.45 in,0.0 in,Cloudy,Colorado,Denver,3,1
5:53 PM,37 F,28 F,70 %,NW,17 mph,0 mph,24.47 in,0.0 in,Cloudy,Colorado,Denver,3,1
6:23 PM,34 F,29 F,82 %,N,20 mph,0 mph,24.48 in,0.0 in,Light Snow,Colorado,Denver,3,1
6:44 PM,33 F,30 F,89 %,N,15 mph,0 mph,24.48 in,0.0 in,Light Snow,Colorado,Denver,3,1
6:53 PM,32 F,30 F,92 %,N,16 mph,0 mph,24.48 in,0.0 in,Light Snow,Colorado,Denver,3,1
7:26 PM,31 F,30 F,96 %,N,16 mph,0 mph,24.50 in,0.0 in,Light Snow,Colorado,Denver,3,1
7:53 PM,30 F,28 F,92 %,N,20 mph,0 mph,24.51 in,0.0 in,Light Snow,Colorado,Denver,3,1
8:32 PM,28 F,27 F,96 %,N,16 mph,0 mph,24.52 in,0.0 in,Light Snow,Colorado,Denver,3,1
8:45 PM,28 F,26 F,92 %,N,16 mph,26 mph,24.53 in,0.0 in,Light Snow,Colorado,Denver,3,1
8:50 PM,28 F,27 F,93 %,NNE,15 mph,26 mph,24.52 in,0.0 in,Light Snow,Colorado,Denver,3,1
8:53 PM,28 F,26 F,92 %,NNE,15 mph,0 mph,24.52 in,0.0 in,Light Snow,Colorado,Denver,3,1
9:28 PM,27 F,26 F,96 %,N,13 mph,0 mph,24.54 in,0.0 in,Light Snow,Colorado,Denver,3,1
9:53 PM,27 F,26 F,96 %,NNE,10 mph,0 mph,24.55 in,0.0 in,Light Snow,Colorado,Denver,3,1
10:43 PM,27 F,25 F,92 %,N,8 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,1
10:53 PM,27 F,25 F,92 %,N,6 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,1
11:07 PM,27 F,25 F,92 %,NNE,5 mph,0 mph,24.55 in,0.0 in,Light Snow,Colorado,Denver,3,1
11:19 PM,26 F,25 F,96 %,N,5 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,1
11:53 PM,26 F,24 F,92 %,CALM,0 mph,0 mph,24.55 in,0.0 in,Light Snow,Colorado,Denver,3,1
12:04 AM,26 F,25 F,96 %,CALM,0 mph,0 mph,24.55 in,0.0 in,Light Snow,Colorado,Denver,3,1
12:12 AM,27 F,25 F,92 %,CALM,0 mph,0 mph,24.54 in,0.0 in,Light Snow,Colorado,Denver,3,1
12:20 AM,27 F,25 F,92 %,ENE,3 mph,0 mph,24.54 in,0.0 in,Cloudy,Colorado,Denver,3,1
12:53 AM,26 F,25 F,96 %,ESE,3 mph,0 mph,24.53 in,0.0 in,Light Snow,Colorado,Denver,3,1
12:53 AM,38 F,31 F,76 %,S,10 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
1:53 AM,40 F,30 F,68 %,SSW,10 mph,0 mph,24.65 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
2:53 AM,42 F,27 F,55 %,SSW,14 mph,0 mph,24.66 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
3:53 AM,40 F,26 F,58 %,WSW,8 mph,0 mph,24.65 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
4:53 AM,41 F,25 F,53 %,WSW,7 mph,0 mph,24.63 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
5:53 AM,35 F,25 F,67 %,SSE,8 mph,0 mph,24.63 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
6:53 AM,36 F,24 F,62 %,SSW,7 mph,0 mph,24.65 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
7:53 AM,37 F,24 F,59 %,VAR,3 mph,0 mph,24.65 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
8:53 AM,44 F,27 F,51 %,SSW,7 mph,0 mph,24.66 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
9:53 AM,52 F,23 F,32 %,S,7 mph,0 mph,24.66 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
10:53 AM,57 F,22 F,26 %,WSW,9 mph,0 mph,24.65 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
11:53 AM,58 F,22 F,25 %,SW,5 mph,0 mph,24.65 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
12:53 PM,60 F,23 F,24 %,VAR,3 mph,0 mph,24.64 in,0.0 in,Partly Cloudy,Colorado,Denver,3,10
1:53 PM,61 F,24 F,24 %,N,9 mph,0 mph,24.62 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
2:53 PM,58 F,27 F,31 %,N,14 mph,24 mph,24.61 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
3:53 PM,58 F,26 F,30 %,NW,23 mph,0 mph,24.61 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,10
4:53 PM,57 F,26 F,30 %,NNW,18 mph,31 mph,24.61 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,10
5:53 PM,57 F,26 F,30 %,NW,22 mph,32 mph,24.61 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,10
6:53 PM,54 F,25 F,33 %,WNW,17 mph,0 mph,24.63 in,0.0 in,Fair,Colorado,Denver,3,10
7:53 PM,48 F,29 F,48 %,NNW,18 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
8:53 PM,43 F,29 F,58 %,NNW,9 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
9:53 PM,42 F,28 F,58 %,ENE,6 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
10:53 PM,39 F,28 F,65 %,S,10 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
11:53 PM,35 F,28 F,76 %,S,14 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,10
12:53 AM,34 F,28 F,79 %,S,15 mph,0 mph,24.65 in,0.0 in,Fair,Colorado,Denver,3,11
1:53 AM,33 F,28 F,82 %,S,13 mph,0 mph,24.64 in,0.0 in,Fair,Colorado,Denver,3,11
2:53 AM,38 F,27 F,65 %,S,9 mph,0 mph,24.62 in,0.0 in,Fair,Colorado,Denver,3,11
3:53 AM,40 F,24 F,53 %,SW,13 mph,0 mph,24.61 in,0.0 in,Fair,Colorado,Denver,3,11
4:53 AM,39 F,23 F,53 %,SSW,14 mph,0 mph,24.59 in,0.0 in,Fair,Colorado,Denver,3,11
5:53 AM,40 F,21 F,47 %,SSW,15 mph,0 mph,24.60 in,0.0 in,Fair,Colorado,Denver,3,11
6:53 AM,38 F,21 F,51 %,SSW,13 mph,0 mph,24.59 in,0.0 in,Fair,Colorado,Denver,3,11
7:53 AM,43 F,21 F,42 %,W,9 mph,0 mph,24.58 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
8:53 AM,50 F,23 F,35 %,SW,5 mph,0 mph,24.57 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
9:53 AM,54 F,21 F,28 %,S,9 mph,0 mph,24.57 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
10:53 AM,57 F,21 F,25 %,S,6 mph,0 mph,24.56 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,11
11:53 AM,61 F,20 F,21 %,SSW,10 mph,0 mph,24.54 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,11
12:53 PM,65 F,19 F,17 %,WSW,15 mph,24 mph,24.51 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
1:53 PM,67 F,18 F,15 %,WNW,16 mph,24 mph,24.48 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
2:53 PM,66 F,20 F,17 %,NNW,7 mph,0 mph,24.44 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
3:53 PM,68 F,21 F,17 %,ENE,5 mph,0 mph,24.43 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
4:53 PM,66 F,24 F,20 %,NNW,15 mph,0 mph,24.41 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,11
5:53 PM,64 F,27 F,25 %,N,13 mph,0 mph,24.39 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
6:53 PM,59 F,29 F,32 %,NNW,10 mph,0 mph,24.39 in,0.0 in,Fair,Colorado,Denver,3,11
7:53 PM,57 F,30 F,36 %,NW,15 mph,0 mph,24.39 in,0.0 in,Fair,Colorado,Denver,3,11
8:53 PM,56 F,30 F,37 %,WNW,17 mph,25 mph,24.40 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
9:53 PM,52 F,31 F,45 %,W,10 mph,0 mph,24.41 in,0.0 in,Fair,Colorado,Denver,3,11
10:53 PM,51 F,29 F,43 %,W,10 mph,0 mph,24.40 in,0.0 in,Fair,Colorado,Denver,3,11
11:53 PM,52 F,25 F,35 %,WSW,12 mph,0 mph,24.39 in,0.0 in,Partly Cloudy,Colorado,Denver,3,11
12:53 AM,48 F,24 F,39 %,W,10 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
1:53 AM,48 F,25 F,41 %,W,12 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
2:53 AM,50 F,25 F,38 %,WNW,12 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
3:53 AM,50 F,24 F,36 %,WNW,8 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
4:53 AM,48 F,25 F,41 %,NNW,8 mph,0 mph,24.38 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
5:53 AM,42 F,26 F,53 %,SE,7 mph,0 mph,24.39 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
6:53 AM,39 F,27 F,62 %,ESE,7 mph,0 mph,24.40 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
7:53 AM,40 F,29 F,65 %,E,10 mph,0 mph,24.43 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
8:53 AM,40 F,29 F,65 %,E,16 mph,0 mph,24.46 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
9:53 AM,39 F,29 F,67 %,E,18 mph,0 mph,24.49 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
10:53 AM,40 F,30 F,68 %,E,20 mph,0 mph,24.52 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
11:34 AM,40 F,29 F,65 %,E,14 mph,28 mph,24.54 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
11:53 AM,41 F,29 F,62 %,E,15 mph,23 mph,24.55 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
12:53 PM,44 F,30 F,58 %,ENE,14 mph,21 mph,24.55 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
1:53 PM,46 F,30 F,54 %,NE,8 mph,0 mph,24.55 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
2:53 PM,45 F,29 F,53 %,NE,13 mph,0 mph,24.54 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
3:00 PM,45 F,29 F,53 %,ENE,9 mph,0 mph,24.54 in,0.0 in,Cloudy,Colorado,Denver,3,12
3:53 PM,44 F,28 F,53 %,ENE,10 mph,0 mph,24.54 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
4:53 PM,43 F,28 F,56 %,NE,9 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,12
5:53 PM,41 F,27 F,57 %,NE,18 mph,23 mph,24.56 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
6:53 PM,38 F,26 F,62 %,ENE,13 mph,0 mph,24.59 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
7:53 PM,36 F,25 F,64 %,E,13 mph,0 mph,24.61 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,12
8:08 PM,36 F,25 F,64 %,ENE,13 mph,0 mph,24.61 in,0.0 in,Cloudy,Colorado,Denver,3,12
8:26 PM,36 F,25 F,64 %,E,8 mph,0 mph,24.62 in,0.0 in,Cloudy,Colorado,Denver,3,12
8:53 PM,36 F,25 F,64 %,E,10 mph,0 mph,24.63 in,0.0 in,Cloudy,Colorado,Denver,3,12
9:05 PM,35 F,26 F,70 %,E,8 mph,0 mph,24.62 in,0.0 in,Cloudy,Colorado,Denver,3,12
9:53 PM,35 F,26 F,70 %,ESE,10 mph,0 mph,24.63 in,0.0 in,Cloudy,Colorado,Denver,3,12
10:50 PM,36 F,27 F,70 %,ESE,10 mph,0 mph,24.63 in,0.0 in,Cloudy,Colorado,Denver,3,12
10:53 PM,35 F,26 F,70 %,ESE,9 mph,0 mph,24.63 in,0.0 in,Cloudy,Colorado,Denver,3,12
11:53 PM,35 F,26 F,70 %,ESE,9 mph,0 mph,24.62 in,0.0 in,Cloudy,Colorado,Denver,3,12
12:53 AM,35 F,27 F,72 %,ESE,10 mph,0 mph,24.61 in,0.0 in,Cloudy,Colorado,Denver,3,13
1:53 AM,35 F,27 F,72 %,ESE,14 mph,0 mph,24.61 in,0.0 in,Cloudy,Colorado,Denver,3,13
2:53 AM,34 F,26 F,73 %,ESE,12 mph,0 mph,24.59 in,0.0 in,Cloudy,Colorado,Denver,3,13
3:39 AM,35 F,26 F,70 %,SE,12 mph,0 mph,24.57 in,0.0 in,Cloudy,Colorado,Denver,3,13
3:53 AM,35 F,26 F,70 %,SE,12 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,13
4:53 AM,36 F,27 F,70 %,SSE,17 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,13
5:53 AM,36 F,26 F,67 %,S,15 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,13
6:53 AM,34 F,27 F,75 %,W,6 mph,0 mph,24.56 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,13
7:53 AM,33 F,27 F,78 %,W,3 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,13
8:53 AM,35 F,27 F,72 %,SW,7 mph,0 mph,24.56 in,0.0 in,Cloudy,Colorado,Denver,3,13
9:18 AM,34 F,29 F,82 %,S,23 mph,0 mph,24.56 in,0.0 in,Light Snow / Windy,Colorado,Denver,3,13
9:25 AM,33 F,29 F,85 %,S,18 mph,29 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,13
9:48 AM,34 F,30 F,87 %,S,18 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,13
9:53 AM,33 F,31 F,92 %,S,18 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,13
10:14 AM,33 F,31 F,92 %,S,13 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,13
10:23 AM,34 F,31 F,89 %,SSE,10 mph,0 mph,24.56 in,0.0 in,Light Snow,Colorado,Denver,3,13
10:41 AM,35 F,29 F,78 %,SSE,20 mph,25 mph,24.55 in,0.0 in,Light Snow,Colorado,Denver,3,13
10:53 AM,35 F,29 F,78 %,SSE,22 mph,33 mph,24.55 in,0.0 in,Light Snow / Windy,Colorado,Denver,3,13
11:31 AM,36 F,30 F,79 %,S,21 mph,0 mph,24.54 in,0.0 in,Light Snow / Windy,Colorado,Denver,3,13
11:53 AM,35 F,30 F,82 %,SSE,25 mph,33 mph,24.54 in,0.0 in,Light Snow / Windy,Colorado,Denver,3,13
12:35 PM,37 F,29 F,73 %,SSE,29 mph,43 mph,24.50 in,0.0 in,Cloudy / Windy,Colorado,Denver,3,13
12:53 PM,37 F,28 F,70 %,SSE,30 mph,40 mph,24.50 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
1:53 PM,39 F,28 F,65 %,SSE,33 mph,48 mph,24.46 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
2:17 PM,38 F,27 F,65 %,SSE,33 mph,46 mph,24.44 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
2:46 PM,40 F,28 F,63 %,SSE,32 mph,47 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
2:53 PM,40 F,27 F,60 %,S,31 mph,44 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
3:53 PM,38 F,26 F,62 %,SSE,40 mph,52 mph,24.43 in,0.0 in,Partly Cloudy / Windy,Colorado,Denver,3,13
4:53 PM,37 F,26 F,65 %,SSE,24 mph,40 mph,24.42 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
5:19 PM,36 F,26 F,67 %,SSE,30 mph,40 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
5:53 PM,36 F,26 F,67 %,SSE,26 mph,37 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
6:30 PM,34 F,25 F,70 %,SSE,22 mph,32 mph,24.44 in,0.0 in,Partly Cloudy / Windy,Colorado,Denver,3,13
6:53 PM,33 F,25 F,72 %,SSE,25 mph,32 mph,24.45 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
7:39 PM,32 F,25 F,75 %,SE,21 mph,30 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
7:53 PM,31 F,25 F,79 %,SSE,21 mph,0 mph,24.43 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
8:53 PM,30 F,25 F,82 %,SSE,22 mph,0 mph,24.45 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
9:53 PM,30 F,25 F,82 %,SSE,21 mph,0 mph,24.47 in,0.0 in,Mostly Cloudy / Windy,Colorado,Denver,3,13
10:53 PM,30 F,25 F,82 %,S,15 mph,0 mph,24.47 in,0.0 in,Partly Cloudy,Colorado,Denver,3,13
11:53 PM,29 F,24 F,82 %,S,12 mph,0 mph,24.47 in,0.0 in,Fair,Colorado,Denver,3,13
12:53 AM,29 F,24 F,82 %,SSW,12 mph,0 mph,24.48 in,0.0 in,Partly Cloudy,Colorado,Denver,3,14
1:53 AM,30 F,26 F,85 %,W,9 mph,0 mph,24.49 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,14
2:21 AM,31 F,27 F,85 %,W,10 mph,0 mph,24.50 in,0.0 in,Mostly Cloudy,Colorado,Denver,3,14
